GeneName,GeneId,CHR,NumVariants,LOF,Ancestral,NumNull,NumUpstream,NumSynonymous,NumStopLost,NumStopGain,NumStartLost,NumSpliceRegion,NumSpliceDonor,NumSpliceAcceptor,NumMissense,NumIntronic,NumInframeIndel,NumFrameshift,NumDownstream,Num3UTR,Num5UTR,MinPos,MaxPos
CA1,ENSG00000133742,8,37,0,1,0,1,3,0,0,0,0,0,0,10,21,0,0,0,2,0,85328525,85341684
CA3,ENSG00000164879,8,46,1,0,0,2,9,0,0,0,2,0,0,8,19,0,1,0,3,2,85438817,85448229
CA2,ENSG00000104267,8,51,0,2,0,0,5,0,0,0,1,0,0,4,36,0,0,0,2,3,85463991,85480826
PSKH2,ENSG00000147613,8,48,0,3,0,0,11,0,0,0,2,0,0,24,7,0,0,0,3,1,86048373,86069658
ATP6V0D2,ENSG00000147614,8,71,0,1,0,0,5,0,0,0,1,0,0,16,41,0,0,0,2,6,86098888,86152988
SLC7A13,ENSG00000164893,8,61,7,5,0,0,12,0,1,0,0,1,0,25,12,1,5,0,4,0,86214324,86230244
WWP1,ENSG00000123124,8,191,0,3,0,0,21,0,0,0,5,0,0,12,125,0,0,25,3,0,86374096,86473493
RMDN1,ENSG00000176623,8,92,4,1,0,7,9,0,0,0,5,0,1,7,33,0,3,0,16,11,86473504,86508863
CPNE3,ENSG00000085719,8,88,3,1,0,4,6,0,0,0,4,1,0,20,50,0,2,0,1,0,86514176,86558437
CNGB3,ENSG00000170289,8,172,8,5,0,1,20,0,6,0,8,1,1,41,90,0,0,0,2,2,86575734,86743695
CNBD1,ENSG00000176571,8,99,6,0,0,2,4,0,1,1,1,0,0,26,57,0,4,0,2,1,86866396,87382689
DCAF4L2,ENSG00000176566,8,31,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,3,3,87872766,87874020
MMP16,ENSG00000156103,8,125,0,3,0,0,32,0,0,0,12,0,0,8,56,0,0,0,13,4,88041389,88327304
RIPK2,ENSG00000104312,8,122,2,2,0,21,12,0,0,0,13,0,1,11,42,0,1,0,5,16,89757124,89790508
OSGIN2,ENSG00000164823,8,86,2,2,0,0,12,0,0,0,2,0,0,22,31,0,2,5,8,4,89902720,89925621
NBN,ENSG00000104320,8,149,3,9,0,5,15,0,1,0,3,1,0,25,88,0,1,0,1,9,89935577,89984685
DECR1,ENSG00000104325,8,53,1,1,0,0,4,0,1,0,3,0,0,7,30,0,0,0,4,4,90001413,90051930
CALB1,ENSG00000104327,8,53,0,0,0,6,2,0,0,0,3,0,0,4,30,0,0,0,3,5,90060118,90082778
TMEM64,ENSG00000180694,8,54,0,1,0,0,21,0,0,0,1,0,0,18,9,2,0,0,1,2,90625665,90645974
NECAB1,ENSG00000123119,8,116,3,5,0,0,6,0,2,0,4,0,0,8,63,0,1,17,7,8,90791808,90960928
C8orf88,ENSG00000253250,8,21,0,0,0,0,0,0,0,0,1,0,0,4,16,0,0,0,0,0,90970972,90980523
TMEM55A,ENSG00000155099,8,42,1,1,0,0,4,0,1,0,0,0,0,7,11,0,0,6,1,12,90995597,91040844
OTUD6B,ENSG00000155100,8,83,2,3,0,0,6,0,1,0,1,1,0,9,57,0,0,0,1,7,91070211,91084881
LRRC69,ENSG00000214954,8,71,2,0,0,5,7,0,1,0,3,0,0,13,40,0,1,0,0,1,91102567,91200889
SLC26A7,ENSG00000147606,8,155,4,6,0,7,15,0,0,0,6,1,1,27,79,0,2,3,7,7,91206614,91395296
RUNX1T1,ENSG00000079102,8,162,0,2,0,18,27,0,0,0,6,0,0,23,55,1,0,0,6,26,91960197,92102982
TRIQK,ENSG00000205133,8,15,3,0,0,0,1,0,2,0,1,0,1,0,8,0,0,0,2,0,92886567,92917011
FAM92A1,ENSG00000188343,8,57,0,1,0,22,1,0,0,0,3,0,0,4,17,0,0,7,1,2,93700602,93718888
RBM12B,ENSG00000183808,8,127,0,0,0,6,39,0,0,0,1,0,0,44,0,2,0,29,5,1,93724414,93736502
TMEM67,ENSG00000164953,8,175,9,9,0,0,10,0,2,0,7,1,2,36,106,0,4,0,3,4,93754876,93816548
PDP1,ENSG00000164951,8,91,1,1,0,6,21,0,0,0,0,0,0,16,40,0,1,0,6,1,93917715,93923760
CDH17,ENSG00000079112,8,180,7,7,0,0,29,1,2,0,5,1,0,40,91,0,3,0,8,0,94128149,94194783
GEM,ENSG00000164949,8,42,3,2,0,0,4,0,1,0,1,0,0,16,15,0,2,0,3,0,94250210,94260584
RAD54B,ENSG00000197275,8,257,3,3,0,0,19,0,1,0,2,0,1,34,78,0,1,72,49,0,94372129,94467606
KIAA1429,ENSG00000164944,8,258,4,9,0,1,70,0,0,1,2,0,0,40,92,5,3,29,10,5,94488613,94553534
ESRP1,ENSG00000104413,8,165,0,3,0,0,43,0,0,0,10,0,0,20,85,0,0,0,2,5,94641269,94705982
DPY19L4,ENSG00000156162,8,159,4,4,0,0,10,0,1,0,6,0,1,16,116,0,2,0,4,3,94719902,94789961
INTS8,ENSG00000164941,8,225,1,1,0,0,24,0,0,0,5,0,0,28,132,0,1,21,13,1,94823350,94885601
CCNE2,ENSG00000175305,8,42,0,1,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,94887876,94890650
NDUFAF6,ENSG00000156170,8,164,0,8,0,43,10,0,0,0,5,0,0,11,71,0,0,2,20,2,94892920,95058765
PLEKHF2,ENSG00000175895,8,33,0,0,0,0,23,0,0,0,0,0,0,5,2,0,0,0,3,0,95153960,95154870
C8orf37,ENSG00000156172,8,57,1,0,0,18,3,0,1,0,1,0,0,10,21,0,0,0,2,1,95247557,95269509
GDF6,ENSG00000156466,8,52,1,0,0,0,15,0,0,0,0,1,0,23,5,1,0,0,1,6,96144482,96160778
UQCRB,ENSG00000156467,8,66,4,2,0,24,2,1,1,0,2,0,0,10,15,0,2,0,4,5,96231067,96239725
MTERF3,ENSG00000156469,8,63,3,5,0,20,4,0,0,1,0,1,0,10,25,0,1,0,0,1,96243823,96262299
PTDSS1,ENSG00000156471,8,76,1,2,0,3,9,0,0,0,6,0,0,8,48,0,1,0,1,0,96273201,96333656
SDC2,ENSG00000169439,8,65,1,1,0,1,11,0,0,0,2,0,0,8,23,0,1,0,5,14,96494194,96609648
CPQ,ENSG00000104324,8,88,3,0,0,0,22,0,0,0,2,0,1,25,33,0,2,0,3,0,96784845,97143281
TSPYL5,ENSG00000180543,8,34,0,0,0,0,13,0,0,0,0,0,0,11,0,0,0,0,2,8,97276509,97277944
MTDH,ENSG00000147649,8,134,5,1,0,0,24,0,2,0,6,0,1,26,64,1,2,0,5,3,97644446,97724755
LAPTM4B,ENSG00000104341,8,87,2,5,0,0,15,0,0,0,3,1,0,19,38,0,1,0,1,9,97775664,97851570
MATN2,ENSG00000132561,8,180,4,7,0,0,36,0,0,0,4,1,0,42,86,0,3,0,4,4,97888012,98035765
RPL30,ENSG00000156482,8,28,0,1,0,0,3,0,0,0,1,0,0,1,19,0,0,0,2,2,98041737,98045465
ERICH5,ENSG00000177459,8,29,2,0,0,0,9,1,1,0,1,0,0,9,6,0,0,0,1,1,98064628,98093399
RIDA,ENSG00000132541,8,36,0,2,0,0,3,0,0,0,0,0,0,5,26,0,0,0,2,0,98102742,98108847
POP1,ENSG00000104356,8,142,2,12,0,6,20,0,1,0,5,1,0,34,72,0,0,0,3,0,98116972,98158365
NIPAL2,ENSG00000104361,8,106,4,4,0,5,8,0,0,0,5,1,0,14,63,0,3,0,4,3,98192883,98294520
KCNS2,ENSG00000156486,8,85,0,0,0,0,61,0,0,0,0,0,0,15,4,0,0,0,3,2,98427882,98429488
STK3,ENSG00000104375,8,136,1,5,0,17,13,0,0,0,2,0,0,10,89,0,1,0,1,3,98455755,98825780
OSR2,ENSG00000164920,8,76,0,1,0,0,25,0,0,0,1,0,0,17,16,0,0,10,7,0,98948126,98951775
VPS13B,ENSG00000132549,8,662,9,17,0,0,108,0,4,0,19,0,2,129,379,1,3,0,17,0,99013726,99875746
COX6C,ENSG00000164919,8,19,1,2,0,0,4,0,0,0,1,0,1,7,3,0,0,0,2,1,99887455,99892049
RGS22,ENSG00000132554,8,201,5,5,0,6,16,0,2,0,8,1,0,42,115,1,2,0,1,7,100002268,99999402
FBXO43,ENSG00000156509,8,57,1,2,0,0,6,0,1,0,0,0,0,21,26,0,0,0,2,1,100133709,100145216
POLR2K,ENSG00000147669,8,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,100151302,100151785
SPAG1,ENSG00000104450,8,155,7,3,0,5,20,0,3,0,1,1,2,43,78,1,1,0,0,0,100153197,100240972
RNF19A,ENSG00000034677,8,168,1,2,0,6,48,0,1,0,2,0,0,22,67,0,0,0,1,21,100258496,100313389
ANKRD46,ENSG00000186106,8,87,1,0,0,0,17,0,0,0,5,0,1,4,21,0,0,7,32,0,100510480,100529931
SNX31,ENSG00000174226,8,117,2,5,0,4,10,0,0,0,3,1,0,19,76,0,1,0,1,2,100573817,100649605
PABPC1,ENSG00000070756,8,187,13,5,0,0,26,0,1,0,10,3,4,48,76,2,5,0,0,12,100704376,100721675
YWHAZ,ENSG00000164924,8,208,0,2,0,90,11,0,0,0,5,0,0,2,46,0,0,0,1,53,100920643,100953543
ZNF706,ENSG00000120963,8,18,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,6,101199955,101204994
GRHL2,ENSG00000083307,8,96,1,3,0,0,12,0,0,1,4,0,0,10,63,0,0,0,4,2,101492746,101666798
NCALD,ENSG00000104490,8,95,0,1,0,3,3,0,0,0,2,0,0,6,76,0,0,0,5,0,101689228,101719720
RRM2B,ENSG00000048392,8,72,1,0,0,1,4,0,0,1,3,0,0,4,39,0,0,0,5,15,102208059,102238972
UBR5,ENSG00000104517,8,480,2,7,0,15,110,0,1,0,15,0,1,39,288,0,0,0,0,11,102254419,102412351
ODF1,ENSG00000155087,8,46,2,8,0,0,14,0,0,0,0,1,0,13,2,8,1,0,4,3,102551676,102560964
KLF10,ENSG00000155090,8,75,0,2,0,1,8,0,0,0,0,0,0,14,15,1,0,0,2,34,102650092,102655701
AZIN1,ENSG00000155096,8,88,0,1,0,0,10,0,0,0,5,0,0,16,53,0,0,0,1,3,102828554,102843777
ATP6V1C1,ENSG00000155097,8,78,1,2,0,0,13,0,1,0,3,0,0,5,55,0,0,0,1,0,103040925,103068830
BAALC,ENSG00000164929,8,27,0,0,0,0,4,0,0,0,1,0,0,8,6,0,0,0,4,4,103140799,103228177
FZD6,ENSG00000164930,8,69,5,2,0,0,17,0,1,1,5,0,1,19,16,1,2,0,4,2,103300010,103331609
CTHRC1,ENSG00000164932,8,49,6,0,0,7,6,0,2,1,1,0,0,15,2,0,3,2,5,5,103371571,103382666
SLC25A32,ENSG00000164933,8,95,2,0,0,28,4,0,0,0,2,0,0,12,43,0,2,0,2,2,103400337,103415614
DCAF13,ENSG00000164934,8,76,2,3,0,0,19,0,0,0,0,0,0,18,30,0,2,7,0,0,103420167,103442862
RIMS2,ENSG00000176406,8,399,2,7,0,11,81,0,1,0,9,0,0,81,187,1,1,0,6,21,103500928,104251859
DCSTAMP,ENSG00000164935,8,41,2,0,0,1,10,0,1,0,0,0,0,18,9,0,1,0,1,0,104348532,104356226
DPYS,ENSG00000147647,8,103,2,2,0,0,18,0,0,0,5,0,0,26,45,0,2,0,0,7,104381123,104466978
LRP12,ENSG00000147650,8,114,0,1,0,0,11,0,0,0,2,0,0,23,39,1,0,0,0,38,104490770,104588994
ZFPM2,ENSG00000169946,8,181,0,7,0,7,49,0,0,0,8,0,0,40,38,0,0,0,5,34,105318843,105803632
OXR1,ENSG00000164830,8,172,0,2,0,11,11,0,0,0,3,0,0,35,86,0,0,7,2,17,106359544,106750956
ABRA,ENSG00000174429,8,30,0,1,0,2,9,0,0,0,0,0,0,11,4,0,0,0,3,1,106760957,106770286
ANGPT1,ENSG00000154188,8,83,1,4,0,0,10,0,0,0,9,0,0,14,38,0,1,0,3,8,107251775,107497620
RSPO2,ENSG00000147655,8,52,0,2,0,6,4,0,0,0,0,0,0,12,20,0,0,0,6,4,107900988,108082674
EIF3E,ENSG00000104408,8,139,1,5,0,1,18,0,0,0,3,0,0,6,104,0,1,0,5,1,108201790,108248770
EMC2,ENSG00000104412,8,108,0,1,0,7,11,0,0,0,3,0,0,8,69,0,0,0,5,5,108443573,108486638
TMEM74,ENSG00000164841,8,27,0,0,0,0,10,0,0,0,0,0,0,9,3,1,0,0,3,1,108784143,108785226
TRHR,ENSG00000174417,8,39,0,0,0,0,23,0,0,0,0,0,0,13,1,0,0,0,1,1,109087457,109119534
NUDCD1,ENSG00000120526,8,128,1,5,0,18,8,0,0,0,2,0,0,34,49,0,1,0,4,12,109242909,109339222
ENY2,ENSG00000120533,8,25,0,0,0,0,3,0,0,0,1,0,0,0,11,0,0,0,10,0,109339418,109343557
PKHD1L1,ENSG00000205038,8,699,22,27,0,0,96,0,2,0,21,5,1,184,365,2,14,0,5,4,109362482,109530181
EBAG9,ENSG00000147654,8,31,1,0,0,0,5,0,0,0,2,0,0,1,20,0,1,0,2,0,109550872,109564613
SYBU,ENSG00000147642,8,143,0,2,0,2,14,0,0,0,0,0,0,22,74,1,0,0,1,29,109574902,109644727
KCNV1,ENSG00000164794,8,27,0,1,0,0,13,0,0,0,0,0,0,6,4,0,0,0,4,0,109968003,109974286
CSMD3,ENSG00000164796,8,655,5,15,0,2,117,0,4,0,26,0,1,107,387,1,0,0,2,8,112224702,113436944
TRPS1,ENSG00000104447,8,224,2,2,0,21,80,0,0,0,4,1,0,61,42,1,1,0,5,8,115413931,115667960
EIF3H,ENSG00000147677,8,80,1,1,0,24,8,0,0,0,3,0,0,4,35,0,1,0,2,3,116644942,116770431
UTP23,ENSG00000147679,8,148,1,1,0,0,1,0,0,0,0,0,0,8,13,0,1,46,79,0,116771360,116854434
RAD21,ENSG00000164754,8,65,0,2,0,13,11,0,0,0,12,0,0,5,24,0,0,0,0,0,116854467,116866823
AARD,ENSG00000205002,8,29,0,2,0,7,7,0,0,0,0,0,0,8,1,1,0,0,5,0,116938158,116942776
SLC30A8,ENSG00000164756,8,81,4,1,0,0,5,0,1,0,2,1,0,24,37,1,2,0,5,3,117135262,117172732
MED30,ENSG00000164758,8,37,0,2,0,0,3,0,0,0,0,0,0,10,12,1,0,0,6,5,117520784,117540013
EXT1,ENSG00000182197,8,116,1,3,0,0,45,0,1,0,2,0,0,17,44,0,0,0,3,4,117799630,118111142
SAMD12,ENSG00000177570,8,76,0,2,0,0,6,0,0,0,5,0,0,6,17,0,0,0,36,6,118197638,118621911
TNFRSF11B,ENSG00000164761,8,53,0,3,0,0,8,0,0,0,6,0,0,16,18,0,0,0,3,2,118924321,118951874
COLEC10,ENSG00000184374,8,52,0,0,0,1,7,0,0,0,3,0,0,11,26,0,0,0,4,0,119067210,119106283
MAL2,ENSG00000147676,8,45,0,2,0,4,4,0,0,0,0,0,0,4,13,0,0,0,4,16,119208384,119243580
NOV,ENSG00000136999,8,43,1,2,0,0,6,0,0,0,2,0,0,13,17,0,1,0,0,4,119416442,119423066
ENPP2,ENSG00000136960,8,206,2,8,0,9,21,0,0,0,6,2,0,32,125,0,0,0,3,8,119557436,119673361
TAF2,ENSG00000064313,8,171,0,12,0,8,17,0,0,0,7,0,0,21,113,1,0,0,0,4,119731954,119834948
DSCC1,ENSG00000136982,8,58,0,0,0,0,4,0,0,0,2,0,0,11,36,0,0,0,0,5,119838199,119855874
DEPTOR,ENSG00000155792,8,74,3,5,0,0,10,0,0,0,5,0,1,15,37,0,2,0,2,2,119873787,120049762
COL14A1,ENSG00000187955,8,346,3,16,0,4,47,0,1,0,12,1,0,44,218,0,1,3,14,1,120147818,120371323
MRPL13,ENSG00000172172,8,36,0,1,0,0,4,0,0,0,2,0,0,5,25,0,0,0,0,0,120396112,120432200
MTBP,ENSG00000172167,8,206,6,8,0,30,16,0,3,0,10,1,0,35,104,2,2,0,0,3,120443093,120523309
SNTB1,ENSG00000172164,8,141,1,2,0,17,15,0,0,0,8,0,0,23,51,3,1,0,4,19,120538781,120813231
HAS2,ENSG00000170961,8,52,0,1,0,0,27,0,0,0,0,0,0,7,16,0,0,0,2,0,121613933,121629424
ZHX2,ENSG00000178764,8,79,0,1,0,0,49,0,0,0,0,0,0,27,1,0,0,0,0,2,122951445,122954047
DERL1,ENSG00000136986,8,61,0,1,0,2,5,0,0,0,2,0,0,6,38,0,0,0,4,4,123015366,123042206
TBC1D31,ENSG00000156787,8,193,7,5,0,8,24,1,2,1,7,2,0,43,94,0,1,0,7,3,123072689,123152035
FAM83A,ENSG00000147689,8,98,1,7,0,0,10,0,0,0,3,0,1,14,25,0,0,0,40,5,123182767,123209580
C8orf76,ENSG00000189376,8,51,1,1,0,0,3,0,0,0,1,0,0,13,30,0,1,0,1,2,123220100,123241378
ZHX1,ENSG00000165156,8,78,0,1,0,0,43,0,0,0,1,0,0,22,5,0,0,0,0,7,123253258,123267368
ZHX1-C8orf76,ENSG00000259305,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123253999,123253999
ATAD2,ENSG00000156802,8,238,1,0,0,0,34,0,1,0,5,0,0,42,130,21,0,0,0,5,123321149,123396406
WDYHV1,ENSG00000156795,8,60,2,5,0,11,2,0,1,0,2,1,0,8,32,0,0,0,2,1,123416804,123441491
FBXO32,ENSG00000156804,8,75,0,4,0,0,13,0,0,0,5,0,0,12,42,1,0,0,0,2,123503389,123541077
KLHL38,ENSG00000175946,8,86,0,6,0,3,20,0,0,0,1,0,0,44,15,0,0,0,2,1,123645696,123652997
ANXA13,ENSG00000104537,8,104,0,3,0,4,11,0,0,0,2,0,0,28,54,0,0,0,2,3,123681170,123737418
FAM91A1,ENSG00000176853,8,156,0,2,0,0,20,0,0,0,3,0,0,22,100,0,0,2,6,3,123768618,123812804
FER1L6,ENSG00000214814,8,342,12,16,0,0,49,0,5,0,6,2,0,74,200,0,5,0,1,0,123939087,124119818
TMEM65,ENSG00000164983,8,53,0,1,0,0,5,0,0,0,0,0,0,6,34,1,0,0,4,3,124313866,124372246
TRMT12,ENSG00000183665,8,32,1,2,0,0,5,0,0,0,0,0,0,18,0,0,1,0,0,8,124450831,124452267
RNF139,ENSG00000170881,8,15,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,5,124475034,124475366
TATDN1,ENSG00000147687,8,132,6,3,0,0,3,0,2,0,1,1,1,8,56,0,2,57,1,0,124485796,124523039
NDUFB9,ENSG00000147684,8,183,2,8,0,8,3,0,2,0,0,0,0,16,107,0,0,29,6,12,124538950,124568925
MTSS1,ENSG00000170873,8,52,0,2,0,0,3,0,0,0,5,0,0,3,37,0,0,0,0,4,124580485,124728015
ZNF572,ENSG00000180938,8,39,1,1,0,0,13,0,1,0,0,0,0,20,4,0,0,0,1,0,124975748,124977879
SQLE,ENSG00000104549,8,96,0,0,0,0,11,0,0,0,3,0,0,13,59,0,0,8,1,1,124999306,125024768
KIAA0196,ENSG00000164961,8,218,1,15,0,0,32,0,1,0,14,0,0,32,138,0,0,0,0,1,125028620,125083911
NSMCE2,ENSG00000156831,8,42,0,0,0,0,3,0,0,0,0,0,0,8,28,0,0,0,3,0,125102238,125366921
TRIB1,ENSG00000173334,8,78,0,2,0,20,34,0,0,0,0,0,0,9,0,0,0,0,5,10,125430805,125436547
FAM84B,ENSG00000168672,8,35,1,0,0,0,16,0,1,0,0,0,0,12,0,0,0,0,4,2,126556357,126557458
POU5F1B,ENSG00000212993,8,46,5,3,0,0,6,0,1,0,0,0,0,20,0,0,4,0,9,6,127415789,127417083
MYC,ENSG00000136997,8,45,0,0,0,0,20,0,0,0,0,0,0,12,7,0,0,0,4,2,127736530,127741020
GSDMC,ENSG00000147697,8,100,2,4,0,1,12,0,1,0,4,1,0,16,65,0,0,0,0,0,129748528,129777615
FAM49B,ENSG00000153310,8,94,1,1,0,5,12,0,0,0,3,0,0,1,63,0,1,7,2,0,129842053,129880537
ASAP1,ENSG00000153317,8,248,0,7,0,0,27,0,0,0,10,0,0,20,189,0,0,0,2,0,130054682,130402011
ADCY8,ENSG00000155897,8,204,0,9,0,0,42,0,0,0,8,0,0,29,109,0,0,1,12,3,130780290,131040409
EFR3A,ENSG00000132294,8,189,0,9,0,0,18,0,0,0,7,0,0,36,109,0,0,0,16,3,131904214,132011465
OC90,ENSG00000253117,8,130,2,10,0,0,15,0,0,0,4,1,0,32,73,0,1,0,2,2,132024446,132055101
HHLA1,ENSG00000132297,8,153,0,6,0,1,14,0,0,0,8,0,0,24,96,0,0,5,5,0,132063906,132105356
KCNQ3,ENSG00000184156,8,186,0,3,0,5,40,0,0,0,2,0,0,23,101,4,0,0,3,8,132129163,132480609
LRRC6,ENSG00000129295,8,103,1,5,0,2,9,0,0,0,4,0,0,27,49,0,1,0,8,3,132572230,132675578
TMEM71,ENSG00000165071,8,104,3,1,0,0,10,0,2,0,5,0,0,17,69,0,1,0,0,0,132710899,132758969
PHF20L1,ENSG00000129292,8,237,4,4,0,1,22,0,1,0,2,0,1,21,88,1,2,47,51,0,132777762,132845986
TG,ENSG00000042832,8,667,7,43,0,11,72,0,2,0,13,2,0,144,419,0,3,0,0,1,132866961,133134700
WISP1,ENSG00000104415,8,61,3,2,0,0,12,1,1,0,1,1,0,19,19,0,0,0,1,6,133191071,133227754
NDRG1,ENSG00000104419,8,108,3,5,0,0,15,0,0,1,6,1,1,11,65,0,0,0,8,0,133238778,133284372
ST3GAL1,ENSG00000008513,8,54,1,0,0,0,12,0,0,0,1,0,0,14,23,0,1,0,2,1,133459736,133476052
ZFAT,ENSG00000066827,8,231,2,7,0,6,58,0,2,0,5,0,0,37,105,1,0,0,1,16,134478393,134712952
KHDRBS3,ENSG00000131773,8,70,0,1,0,10,8,0,0,0,1,0,0,7,29,0,0,0,6,9,135457794,135647183
FAM135B,ENSG00000147724,8,197,0,14,0,0,42,0,0,0,4,0,0,50,99,0,0,0,2,0,138132534,138368073
COL22A1,ENSG00000169436,8,483,15,28,0,0,54,0,6,0,19,8,0,76,317,1,1,0,1,0,138589158,138883106
KCNK9,ENSG00000169427,8,59,0,1,0,7,27,0,0,0,1,0,0,12,9,0,0,0,1,2,139618178,139703092
TRAPPC9,ENSG00000167632,8,258,3,8,0,10,44,0,0,0,11,1,1,49,132,0,1,0,1,8,139731003,140458610
CHRAC1,ENSG00000104472,8,39,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,4,4,140511401,140515338
AGO2,ENSG00000123908,8,208,0,4,0,0,40,0,0,0,11,0,0,3,147,0,0,0,2,5,140532014,140635596
PTK2,ENSG00000169398,8,300,2,7,0,12,20,0,1,0,6,0,0,26,204,0,1,8,5,17,140659367,140925790
DENND3,ENSG00000105339,8,306,1,15,0,4,52,0,0,0,3,1,0,42,179,0,0,2,11,12,141128618,141194285
SLC45A4,ENSG00000022567,8,190,0,7,0,6,42,0,0,0,6,0,0,41,43,0,0,0,39,13,141211347,141254271
GPR20,ENSG00000204882,8,56,0,2,0,0,23,0,0,0,0,0,0,26,1,0,0,0,5,1,141356747,141357979
PTP4A3,ENSG00000184489,8,194,0,6,0,0,6,0,0,0,2,0,0,6,63,0,0,106,6,5,141422144,141436961
TSNARE1,ENSG00000171045,8,520,8,18,0,0,13,0,4,0,8,1,0,36,367,1,3,34,52,1,142229389,142354743
ADGRB1,ENSG00000181790,8,417,2,12,0,0,98,0,0,0,13,0,0,47,246,3,2,0,2,6,142464103,142544459
ARC,ENSG00000198576,8,43,0,1,0,0,30,0,0,0,0,0,0,9,0,0,0,0,0,4,142613144,142614320
JRK,ENSG00000234616,8,199,0,8,0,0,8,0,0,0,0,0,0,27,0,0,0,0,163,1,142658755,142666097
PSCA,ENSG00000167653,8,36,3,4,0,0,4,0,2,0,0,1,0,9,7,0,0,4,7,2,142680466,142682204
LY6K,ENSG00000160886,8,61,5,2,0,0,5,0,2,0,0,0,1,11,6,0,2,0,20,14,142700303,142703467
THEM6,ENSG00000130193,8,42,0,1,0,0,5,0,0,0,1,0,0,11,12,1,0,0,2,10,142727249,142735472
SLURP1,ENSG00000126233,8,23,1,1,0,5,4,1,0,0,1,0,0,1,8,0,0,0,3,0,142741094,142742474
LYPD2,ENSG00000197353,8,26,1,0,0,0,1,0,1,0,0,0,0,7,11,0,0,0,5,1,142750240,142752533
LYNX1,ENSG00000180155,8,193,1,13,0,7,7,0,0,0,1,0,0,6,28,0,1,2,131,10,142764523,142776034
LY6D,ENSG00000167656,8,47,0,3,0,2,2,0,0,0,0,0,0,9,25,1,0,0,4,4,142785150,142786609
GML,ENSG00000104499,8,28,2,0,0,0,5,1,0,0,0,1,0,9,10,0,0,0,2,0,142840341,142846731
CYP11B1,ENSG00000160882,8,182,2,11,0,1,27,0,2,0,12,0,0,42,95,0,0,0,2,1,142874274,142879877
CYP11B2,ENSG00000179142,8,148,4,9,0,2,24,0,1,0,8,1,0,33,73,1,2,0,3,0,142911899,142917911
LY6E,ENSG00000160932,8,18,2,0,0,0,2,0,2,0,0,0,0,6,4,0,0,0,4,0,143020856,143021823
LY6L,ENSG00000261667,8,25,0,0,0,0,1,0,0,0,2,0,0,7,9,0,0,0,6,0,143081005,143082727
LY6H,ENSG00000176956,8,41,0,1,0,10,6,0,0,0,2,0,0,2,16,0,0,0,2,3,143158208,143160219
GPIHBP1,ENSG00000277494,8,45,1,1,0,0,6,0,0,0,2,0,0,8,20,0,1,0,6,2,143213202,143215584
ZFP41,ENSG00000181638,8,58,1,2,0,0,7,0,0,1,0,0,0,12,9,0,0,23,6,0,143249842,143267665
GLI4,ENSG00000250571,8,135,1,6,0,19,22,0,0,0,4,0,0,38,6,0,1,8,36,1,143267731,143276889
ZNF696,ENSG00000185730,8,56,0,5,0,8,11,0,0,0,0,0,0,13,3,0,0,2,4,15,143290771,143296893
TOP1MT,ENSG00000184428,8,256,5,10,0,12,21,0,4,0,6,0,1,37,164,0,0,0,4,7,143309395,143359405
RHPN1,ENSG00000158106,8,200,2,4,0,0,30,0,0,0,11,0,1,35,114,0,1,0,4,4,143368900,143382734
MAFA,ENSG00000182759,8,49,1,0,0,11,21,0,1,0,0,0,0,10,0,5,0,0,1,0,143429275,143430483
ZC3H3,ENSG00000014164,8,242,2,9,0,33,48,0,1,0,2,0,0,66,81,4,1,0,2,4,143437966,143541888
GSDMD,ENSG00000104518,8,180,0,8,0,6,20,0,0,0,4,0,0,29,76,0,0,41,0,4,143558209,143568061
MROH6,ENSG00000204839,8,46,1,1,0,8,5,0,0,0,0,0,0,10,10,1,1,0,0,11,143568092,143569747
NAPRT,ENSG00000147813,8,133,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,143569854,143572810
EEF1D,ENSG00000104529,8,339,3,10,0,69,25,0,3,0,5,0,0,47,31,2,0,149,1,7,143574752,143598902
PYCRL,ENSG00000104524,8,69,1,1,0,0,7,0,0,0,2,1,0,11,16,0,0,29,3,0,143598914,143607196
TSTA3,ENSG00000104522,8,111,3,2,0,0,14,0,0,1,2,2,0,16,54,0,0,16,5,1,143608014,143616718
ZNF623,ENSG00000183309,8,40,2,0,0,0,12,0,0,1,0,0,0,21,0,0,1,0,4,1,143649856,143651580
ZNF707,ENSG00000181135,8,74,0,8,0,0,9,0,0,0,0,0,0,19,10,0,0,32,4,0,143690023,143694625
CCDC166,ENSG00000255181,8,46,0,0,0,5,18,0,0,0,0,0,0,18,3,0,0,2,0,0,143706659,143708152
MAPK15,ENSG00000181085,8,74,9,0,0,0,8,0,0,0,5,1,2,16,32,1,6,0,0,3,143716290,143718925
FAM83H,ENSG00000180921,8,297,1,6,0,0,49,0,0,0,0,0,0,66,66,1,1,113,1,0,143718941,143732709
